Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
6,3/4/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,26,136,NA
6,3/9/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,26,137,NA
6,3/11/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17,27,142,NA
6,16/03/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,26,141,NA
6,18/03/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,26,134,NA
6,23/03/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,27,137,NA
6,25/03/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17,27,142,NA
6,30/03/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,27,139,NA
6,4/5/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,26,142,NA
6,4/7/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,27,144,NA
6,4/12/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,26,145,NA
6,14/04/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,26,158,NA
6,19/04/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,23,136,NA
6,21/04/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,14,21,134,NA
6,26/04/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,24,133,NA
6,28/04/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,25,142,NA
6,5/3/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,25,152,NA
6,5/5/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,25,152,NA
6,5/10/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,25,154,NA
6,5/12/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,25,142,NA
6,17/05/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,25,156,NA
6,19/05/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,25,151,NA
6,24/05/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,26,582,NA
6,26/05/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,25,161,NA
6,31/05/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,25,154,NA
6,6/2/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,24,111,NA
6,6/7/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,24,138,NA
6,6/9/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,25,133,NA
6,14/06/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,24,143,NA
6,16/06/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,25,148,NA
6,21/06/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,25,140,NA
6,23/06/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,24,124,NA
6,28/06/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,11,18,82,NA
6,30/06/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,14,22,84,NA
6,7/5/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,25,128,NA
6,7/7/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,24,132,NA
6,7/12/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,24,78,NA
6,14/07/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,25,132,NA
6,19/07/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,25,134,NA
6,22/07/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,25,126,NA
6,26/07/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,24,139,NA
6,28/07/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,25,130,NA
6,8/2/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,25,130,NA
6,8/4/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,25,133,NA
6,8/9/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,25,128,NA
6,8/11/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,25,141,NA
6,17/08/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,22,121,NA
6,19/08/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,14,22,94,NA
6,24/08/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,26,128,NA
6,26/08/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,24,132,NA
6,30/08/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,24,140,NA
6,9/2/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,14,21,75,NA
6,9/6/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,23,116,NA
6,9/8/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,12,19,103,NA
6,13/09/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,14,22,116,NA
6,15/09/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,13,19,94,NA
6,20/09/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,24,132,NA
6,22/09/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,14,22,120,NA
6,27/09/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,24,137,NA
6,29/09/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,25,133,NA
6,10/4/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17,25,125,NA
6,10/6/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17,25,135,NA
6,10/11/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17,24,130,NA
6,13/10/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17,25,131,NA
6,18/10/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18,26,136,NA
6,20/10/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18,28,131,NA
6,25/10/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18,27,136,NA
6,27/10/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18,27,130,NA
6,11/2/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18,28,125,NA
6,11/4/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18,28,134,NA
6,11/9/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18,30,138,NA
6,11/11/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18,29,139,NA
6,16/11/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18,29,139,NA
6,18/11/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,19,31,139,NA
6,23/11/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18,29,142,NA
6,25/11/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18,30,151,NA
6,30/11/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18,29,141,NA
6,12/2/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18,29,137,NA
6,12/6/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18,29,146,NA
6,12/9/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18,29,138,NA
6,13/12/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,19,30,154,NA
6,16/12/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,19,30,154,NA
6,20/12/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18,29,147,NA
6,23/12/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,19,32,144,NA
6,27/12/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,19,31,153,NA
6,30/12/2011,Uttar Pradesh,Anpara,"Anpara Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18,30,144,NA
7,1/3/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17,28,144,NA
7,1/5/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17,28,146,NA
7,1/10/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17,29,140,NA
7,1/12/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17,28,154,NA
7,17/01/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17,27,145,NA
7,19/01/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17,29,159,NA
7,24/01/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17,30,156,NA
7,27/01/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17,28,144,NA
7,2/1/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17,28,145,NA
7,2/3/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,25,146,NA
7,2/8/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17,27,136,NA
7,2/10/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17,28,154,NA
7,15/02/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,27,144,NA
7,17/02/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,35,160,NA
7,22/02/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,27,153,NA
7,24/02/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,25,152,NA
7,3/1/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,26,140,NA
7,3/3/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,25,139,NA
7,3/8/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17,27,142,NA
7,3/10/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,25,136,NA
7,15/03/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,27,138,NA
7,17/03/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17,27,148,NA
7,22/03/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17,27,147,NA
7,24/03/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,26,140,NA
7,29/03/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,26,134,NA
7,4/4/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17,27,149,NA
7,4/6/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,24,155,NA
7,4/11/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,26,151,NA
7,13/04/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,25,154,NA
7,18/04/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,25,161,NA
7,20/04/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,25,164,NA
7,25/04/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,22,146,NA
7,27/04/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,27,151,NA
7,5/2/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,24,161,NA
7,5/4/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,22,162,NA
7,5/9/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,23,161,NA
7,5/11/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,26,165,NA
7,16/05/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,24,155,NA
7,18/05/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,23,164,NA
7,23/05/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,24,154,NA
7,25/05/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,26,165,NA
7,30/05/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,23,162,NA
7,6/1/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,14,22,92,NA
7,6/6/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,24,135,NA
7,6/8/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,24,102,NA
7,13/06/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,26,156,NA
7,15/06/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,24,159,NA
7,20/06/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,13,20,128,NA
7,22/06/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,25,146,NA
7,27/06/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,12,18,123,NA
7,29/06/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,13,20,116,NA
7,7/4/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,14,23,105,NA
7,7/6/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,26,127,NA
7,7/11/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,13,20,122,NA
7,13/07/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,23,134,NA
7,18/07/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,24,112,NA
7,21/07/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,14,22,100,NA
7,25/07/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,25,136,NA
7,27/07/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,25,134,NA
7,8/1/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,22,118,NA
7,8/3/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,23,125,NA
7,8/8/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,13,56,95,NA
7,8/10/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,25,133,NA
7,16/08/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,25,130,NA
7,18/08/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,13,21,113,NA
7,23/08/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,13,20,104,NA
7,25/08/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,14,22,110,NA
7,29/08/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,26,130,NA
7,9/1/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,25,134,NA
7,9/5/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,24,129,NA
7,9/7/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,24,128,NA
7,9/12/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,16,25,139,NA
7,14/09/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,14,21,123,NA
7,19/09/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,13,20,104,NA
7,21/09/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,24,129,NA
7,26/09/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,23,131,NA
7,28/09/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,15,24,131,NA
7,10/3/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,17,25,117,NA
7,10/5/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18,27,128,NA
7,10/10/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18,26,129,NA
7,10/12/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18,28,127,NA
7,17/10/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,18,27,129,NA
7,19/10/2011,Uttar Pradesh,Renusagar,"Renusagar Colony, Sonabhadra, Anpara",Uttar Pradesh State Pollution Control Board,Industrial Area,25,34,129,NA
